crawl_time,file_path,parent_url,file_url,download_time,download_status,download_md5
2023-11-27 17:04:23.044895,data/agenda_parlamentar/xv_legislatura/agendaparlamentar.json,https://www.parlamento.pt/Cidadania/Paginas/DABoletimInformativo.aspx?t=574659675447566e61584e7359585231636d453d&Path=6148523063484d364c793968636d356c64433976634756755a4746305953394559575276633046695a584a3062334d765157646c626d52684a54497755474679624746745a57353059584976574659675447566e61584e7359585231636d453d,https://app.parlamento.pt/webutils/docs/doc.txt?path=mHbnH6gjT6BrcoW9863iajNtfWrei2cbKriU8D12B1tmby3TJ9azpHcVFPLS%2fNdF7uTbi%2fi9PJVlfgved2N%2flbna%2bggvgr7oaiM7lVmoRp5%2blz%2bGe1WFSciFpTXqa1IMJ80D4TNdBHg9asGa1JPMxN3yxIDBePbJBpoYT%2bnJ2MCvq0cG%2fIi12vqCNwO4j%2fvvJmdeMJFUQSIfrS5KL5LOsBhhrSW0O%2f29URbT0mj45eqM6Rh%2b0L0SZAvMY8kvs5ipsJz%2fEyDQVvoPf%2f6ktWMsRw10L2vt%2bwHRXuKLo07EnLaQM3G5GkK3O9CpA3qOvOiGeHI6jkKNv8VEdRFHiMCQGhXbTHihxXRshcIlZF%2be9I2LEWL4S7gXVpF5N%2bk3bunIvenLwUZ7S%2b%2fZbXn9JKqgqw%3d%3d&fich=AgendaParlamentar_json.txt&Inline=true,2023-11-27 17:05:06.237162,200,fd16d7005e1c28f919d978deb2b95559
2023-11-27 17:04:23.447059,data/reunioes__visitas/reuniaonacionalix.json,https://www.parlamento.pt/Cidadania/Paginas/DAReunioesVisitas.aspx?t=535667675447566e61584e7359585231636d453d&Path=6148523063446f764c324679626d56304c3239775a57356b595852684c3052685a47397a51574a6c636e5276637939535a585675615356444d7956434e57567a4a5449775a5355794d465a7063326c3059584d76535667675447566e61584e7359585231636d453d,https://app.parlamento.pt/webutils/docs/doc.txt?path=Zlfk7H1TMgVSctMw1eeoi1Pe0Bn6p%2fRqjf5stsoh3%2fKq1sPCzw6xGUHMTh9vQBBtqyVNR5D9NcW1apM3d78iegr%2fs7FciVi169XD53efrtY2LMDsjF%2bfEHInwOKqOlTVXmstUswB5rEnB9wLG8j6R7%2baU3zSgErMo6cDcDGLAkPMI0O9CB5pYQJdLLh5mAs02os6SwyZN7h8yZv2Xp6Sauh5wV83IZtcOOUkJxJkkXCpMc99Omp%2bXoT5lOvj373ab9J6z%2bJeRdl6p9ARYV8veX3eVSMf8SiDiFdBaVvQenLa7nxQfsurHVt7SQxRJY0RP3UDVYpFRyUfVQKps2LQTodJLoFNX7C472cVcGY28IMCNrhcOeWxwZv1kup9sYzmKTjizPEunbqSAkWhJ%2f5spw%3d%3d&fich=ReuniaoNacionalIX_json.txt&Inline=true,2023-11-27 17:05:06.659007,200,e9092d61af6d25d510db9c8c2a07a898
2023-11-27 17:04:24.164835,data/registo_biografico/registobiograficocons.json,https://www.parlamento.pt/Cidadania/Paginas/DARegistoBiografico.aspx?t=513239756333527064485670626e526c&Path=6148523063446f764c324679626d56304c3239775a57356b595852684c3052685a47397a51574a6c636e5276637939535a576470633352764a544977516d6c765a33496c517a4d6c5154466d61574e764c304e76626e4e3061585231615735305a513d3d,https://app.parlamento.pt/webutils/docs/doc.txt?path=ncD8useT2m7aec6f5EsyxbLKmAIJM7UwO4eYii1n2gjF7qzEp%2fbVwh7GA81iUXRzSlZFRlzIQfXKPNBJ4lqlRlVdpNnL3nhc1RnYmaS4dU%2f6sH8LkLw1g9Y0SFUcWvAsnY7iK%2ftA62AAbInV9a%2bUQQBXBIfGb8lvnG7jZxY%2fyXAWQoQocnDzLguGSNosfKTQ1dTJB%2fS0wBRy3nKpMdiSDiFwhT5KW9QbKIERiWS%2b2rErroM6VVrK2%2bPRnoagXFr0OHdFPQxz8jT9LDLgLxV%2bcrXIaHghcbSaCtx1tZN865ssdCB%2fehhRiyya1l09iM4EWIbICgIVrQRQetf4QAFNyDYJ6lDp%2b335stzgDfuQ4uAKVv%2fBC64wL0F0LSEOnbjGMcOR04o5HTlIOCke48QraA%3d%3d&fich=RegistoBiograficoCons_json.txt&Inline=true,2023-11-27 17:05:07.370191,200,67d3564a34f8d2324561f0ec7221dcbb
2023-11-27 17:04:24.682436,data/perguntas_e_requerimentos/requerimentosvi.json,https://www.parlamento.pt/Cidadania/Paginas/DAPerguntasRequerimentos.aspx?t=566b6b675447566e61584e7359585231636d453d&Path=6148523063446f764c324679626d56304c3239775a57356b595852684c3052685a47397a51574a6c636e5276637939515a584a6e6457353059584d6c4d6a426c4a544977556d5678645756796157316c626e5276637939575353424d5a576470633278686448567959513d3d,https://app.parlamento.pt/webutils/docs/doc.txt?path=y5KWfTnTEPl6Juswlu5zTPefZ1eISDeaYkZBSVVSlG%2fYdu1V0ivU8c%2fVqw88zdYtBOp3YXpKgbECi9%2ftASGk6w18%2bhnHltWQ1a1urYPjMg%2ftsKqEP1VKOMvb7u0KpqMIoTsozQ9UckI0iSlM5YDk8aVKB4%2fagBtFnisx0Cpr2ElqmaWMXfxMN7l10BioaE4EzjEftS%2f%2fAkvudsCbpMcgixs0LrF9F8qjgWT%2fb5QOWTHDm9GZJ%2fCXgpFNmKMq2Jrp%2fIKEtPOWDCo3fE9TUAZs5eOD44TRYlD%2b2fSuXzWhGkGRM%2fGJ2MJHppgsYjQ9egEWtHH8uOYMCudVbiGjQYSHhmRacR17nv2Quvn%2fioVcVGkg%2b5doXhQ5yNb13Q7RTWV92VkBoTr9y5KfCbT%2bXp3uIw%3d%3d&fich=RequerimentosVI_json.txt&Inline=true,2023-11-27 17:05:10.124428,200,126b8914711375eb0c52a21f54186eae
2023-11-27 17:04:24.977636,data/peticoes/peticoesvi.json,https://www.parlamento.pt/Cidadania/Paginas/DAPeticoes.aspx?t=566b6b675447566e61584e7359585231636d453d&Path=6148523063446f764c324679626d56304c3239775a57356b595852684c3052685a47397a51574a6c636e5276637939515a5852704a554d7a4a5545334a554d7a4a5549315a584d76566b6b675447566e61584e7359585231636d453d,https://app.parlamento.pt/webutils/docs/doc.txt?path=AfHfsp7QL150sWEOcgA9QK0hUzuiDrvr5DDX9WWQiUclmE1DErhGTwSb1naRcr0%2bbqFRW8BRGTm3pNtb4MpOoQUbKndEXbpPZ4QKYNYKkwJfpE52Nctpb2NpBKtZw8WQObfHcRe5eF5YuLl5SRUsRv6pOT1Ue1JZvctgTx%2ft3AQfuhO%2fuIBoNt67U0ClaUEpryYbBgreVNm4eLCDqkqZq6ga1VyVKFXjTsjfz8izY1mWQZuUVv9QecrQlOgUnrQvREBw89b5S%2fpug3Gt%2bEf%2fmWhrCAUPdtHVsZE5MOwnqQ4kPtV27S4cQ70SOMcepdEf7N61oH0elK0pdHiN7bsdzbIt9zIgoHV49audyJMOunHgxupWIarAk3r7%2bQnditmB&fich=PeticoesVI_json.txt&Inline=true,2023-11-27 17:05:11.276412,200,b64597f500894e5b58ba94adba3b8c25
2023-11-27 17:04:26.309606,data/intervencoes/intervencoesii.json,https://www.parlamento.pt/Cidadania/Paginas/DAIntervencoes.aspx?t=53556b675447566e61584e7359585231636d453d&Path=6148523063446f764c324679626d56304c3239775a57356b595852684c3052685a47397a51574a6c636e52766379394a626e526c636e5a6c626956444d7956424e7956444d7956434e57567a4c306c4a4945786c5a326c7a6247463064584a68,https://app.parlamento.pt/webutils/docs/doc.txt?path=mbp%2fm7CLM%2bYoyhMIxU5Kjh9q9kCPc2lZbMCWBHDutE5nRrAwTsbYJrbOcH0GYmtI1Gye0IA64Jczy40mjQf24N%2bPPdkzUzheWWnm13qi9oaMaMshWyaAF2Z8Wu4nZkRoi1654O7mVCK9dvVOOGGBKt14AxcYHmjyOlfyyi5%2b7UFP2N%2fishFc8tWxe9YRx73MoHA4BJlbbyqizxpVNvi%2f3yAMP1jU8c%2b9nCMJLQkTg7D%2bS7uePUmZJMox4CtCl8MGTdJF8wRYe%2bVtfohDBh0wRQhIzQZxTVhDFsLrI10Za3CShk%2fVZo7up48Mfe8dllaXCNnKPIvjEPus53ZL43gPxQS%2fyazlk82r2bN5l7dm6fg%3d&fich=IntervencoesII_json.txt&Inline=true,2023-11-27 17:05:11.610725,200,36efd5e8343c03e91c9f8df95460bfe0
2023-11-27 17:04:27.035247,data/iniciativas/iniciativasii.json,https://www.parlamento.pt/Cidadania/Paginas/DAIniciativas.aspx?t=53556b675447566e61584e7359585231636d453d&Path=6148523063446f764c324679626d56304c3239775a57356b595852684c3052685a47397a51574a6c636e52766379394a626d6c6a6157463061585a686379394a5353424d5a576470633278686448567959513d3d,https://app.parlamento.pt/webutils/docs/doc.txt?path=zcHf%2bJoqxHMByt53tsB9v68oWphlPU1qzsR9%2b2JUf8ELMLAP0tNpXPy8k3pzxjtnnoawsd0BaYmcA4LNlhdR0PW3lxGrbDtcJFRwZWu2%2fZIzSdt%2foZij6ybvLapafeKjU8M8Bv085ybr2uqAdZFiQc4NsLu9oxfkTV2L8RHRoQ96oFb5UYLTGii%2bzxzwSvfNLqgse59%2fmSz%2f0JCvhTK4ROKyQ8u76iN2H3ngbziLefGiv4KA59Rpj%2fD5Fd2IUWh2FBLVYpQM%2bgAbnRJuIbeheV7I5851TMDLXGrudvAXVJTefPyQYiUA5BZRjiQX7BcoOLcWYtjVlbiBLECyaQDrb6PBaI4AXItwf2W9AXkWIT9h853J3UEzBRtLvCFORifJ&fich=IniciativasII_json.txt&Inline=true,2023-11-27 17:05:12.977252,200,d1bf0a3e4617e955b7a806892528ce37
2023-11-27 17:04:27.758625,data/informacao_base/informacaobasecons.json,https://www.parlamento.pt/Cidadania/Paginas/DAInformacaoBase.aspx?t=513239756333527064485670626e526c&Path=6148523063446f764c324679626d56304c3239775a57356b595852684c3052685a47397a51574a6c636e52766379394a626d5a76636d31684a554d7a4a5545334a554d7a4a55457a627955794d454a6863325576513239756333527064485670626e526c,https://app.parlamento.pt/webutils/docs/doc.txt?path=RnPaNqKJxQvzsC4T8RIo2%2bfc4yV7FOKzTxNz9ZVx5o40MSI77ThHpBo4rufZcTlFSV5wd1JLlT0Q0lgq29PzNJR1RmBXSWpwa61kv2FL60s%2f4i%2fnmx6dCzmQO0N7Gh%2f6xJ9jSyavPyIZy4Bkgx70bm%2bFFKRjOhv7sMl%2fcntlpJRDC7fp%2f2huXg10wZCUhqHBbXRMF7sHp0nUgCffnIixUTfEICu1EeQJHkwpka3aci765PDTqtGxSR8cWsjna49kKs6SP0YhBQFHwWzk%2fiBrPPDSnCoVOJaDrnmWvk2LwjOfu1IhSQTSNz8NhKgNdFGk6%2bFgVR3QZOMNLrwmBgJu3gMrf7JgU1AtINI4pxJCyv8%3d&fich=InformacaoBaseCons_json.txt&Inline=true,2023-11-27 17:05:13.404123,200,5ac7ee6974c608e906a04fc31ed25c88
2023-11-27 17:04:28.549506,data/grupos_parlamentares_de_amizade/grupodeamizadev.json,https://www.parlamento.pt/Cidadania/Paginas/DAGPA.aspx?t=5669424d5a576470633278686448567959513d3d&Path=6148523063446f764c324679626d56304c3239775a57356b595852684c3052685a47397a51574a6c636e527663793948636e567762334d6c4d6a425159584a735957316c626e5268636d567a4a5449775a47556c4d6a424262576c365957526c4c3159675447566e61584e7359585231636d453d,https://app.parlamento.pt/webutils/docs/doc.txt?path=q%2fI5Bw7Eb1w%2fqayZO8rjAwcdZcIRwOBZaj1%2flkJvK29NmpyAiHggq3b%2fqX4%2bv%2bcdFtARQectdhIyAZVFX2KI48bqqIhryX%2bI0zBqZMQ%2bL03HE%2fgPNgrfOmERKVa%2f1L26G0jFOUA5Y5sWhkTpD%2bYbcKy4BGWMZMbe9LizU3VrbChQjauZfL9ZyySEh2AFEODn5AFf8M5RC1Zwc0rsU50R4FDFZOwlz1%2bRSV2cfhdlQoWvCJ9IruxZlaiekLRHoM52ZLoGusHgv6rDwQcDlRi77LlIJskdGgIPXzq1gIiujD%2bPSrmarTQvYvJtKFSWPzCzLLisXFMX3214OWRb3pSi6jG2GAAF0UTXYNj6GjT2xXXKHYGs9SSbwkJWM9YFwQ3kLQVP5SGzt28NnPuiCJLODJurhAYE8HWgFKPMGlMsmaA%2f%2feAxRCw3DLQk7c%2bra5pF&fich=GrupoDeAmizadeV_json.txt&Inline=true,2023-11-27 17:05:13.754552,200,84b11233b983b42090ac19cc7490a7c6
2023-11-27 17:04:29.088382,data/diplomas_aprovados/diplomasii.json,https://www.parlamento.pt/Cidadania/Paginas/DADiplomasAprovados.aspx?t=53556b675447566e61584e7359585231636d453d&Path=6148523063446f764c324679626d56304c3239775a57356b595852684c3052685a47397a51574a6c636e5276637939456158427362323168637955794d454677636d3932595752766379394a5353424d5a576470633278686448567959513d3d,https://app.parlamento.pt/webutils/docs/doc.txt?path=2FdpvR874z4cOkb9rKo4ic%2f3F8oVq6wKb8ekS%2fONvuuuhm3xJgn%2bp4nVjCr8eJRVCvvoD1dkVJWHTCqTTFTa8zFkEEm3GGoraua%2bymQfZLx5oXSpvfOL6ev0%2bQmQRetK8lWkTwoedsi7bsgOwvIMc96uOPLZncfcXKTCRpV%2bu8KZRBs%2bMw%2bpnBgnU%2fEn%2b51sjm1ZjI5vloRhTggEhSo7yTc4QCPnzYnUyiuRs0mr1Az2PQ2f982cNPuv5%2fRHn5oh1rRyfuS2CCI7W1AeZ1E52bJKCEKz6FdH7Ew4NY8NtuNNmaY1RQoYq7UEqRGzXGgYomYybIqqbG6sCZJoyvAok0okfFTSSxPYQoI%2bRCNUb9zTgxBfyViOWmV3gntiAVVD&fich=DiplomasII_json.txt&Inline=true,2023-11-27 17:05:14.269335,200,9b1fab17a826c62491d2540bcb712502
2023-11-27 17:04:30.394674,data/delegacoes_permanentes/delegacaopermanenteix.json,https://www.parlamento.pt/Cidadania/Paginas/DADelegacoesPermanentes.aspx?t=535667675447566e61584e7359585231636d453d&Path=6148523063446f764c324679626d56304c3239775a57356b595852684c3052685a47397a51574a6c636e5276637939455a57786c5a32456c517a4d6c5154636c517a4d6c516a566c637955794d46426c636d3168626d56756447567a4c306c594945786c5a326c7a6247463064584a68,https://app.parlamento.pt/webutils/docs/doc.txt?path=8T%2fX%2fZes3PWXjGLQbTwf7ZcesLqwY9ctq4nU8sZzS3Bk41O%2fH9ZICiqdAjk1QxzUYpK%2fRqs5YPUhWsDdn8r0vm1v78gNcwVRugvGT6KnROv5pWDYwuwpn%2f9Fd1BYR%2fw%2bSPi1ecGaVHSLMsdk7%2fPA%2fyESOvEoDhl8BgL5yYazYgKcmnggQf9K0m3fYYRRWBogQ0vf0pJhr6NP8N4gFlEhP2P2n%2bw5mdOs7%2fH%2fvPwA3qHi1MnvHQkth0irqYQZq%2fxecAV0g9eN23TlePDCNTBep8laHcsrLkseo%2b15zphnf74RkfXHNsvvzIXixHw0ZxJlMuL101Y1fdJbS5cq1m4lU45pB%2bN5658BrqmjZuBw3Fuvl9FAq8AiUlKEdcdsbRW9&fich=DelegacaoPermanenteIX_json.txt&Inline=true,2023-11-27 17:05:14.847992,200,92e3297810acab25ae4591e9f7c0be67
2023-11-27 17:04:30.533601,data/delegacoes_eventuais/delegacaoeventualix.json,https://www.parlamento.pt/Cidadania/Paginas/DADelegacoesEventuais.aspx?t=535667675447566e61584e7359585231636d453d&Path=6148523063446f764c324679626d56304c3239775a57356b595852684c3052685a47397a51574a6c636e5276637939455a57786c5a32456c517a4d6c5154636c517a4d6c516a566c637955794d4556325a573530645746706379394a5743424d5a576470633278686448567959513d3d,https://app.parlamento.pt/webutils/docs/doc.txt?path=hz%2fCkEkgPNDOlRfUWPend7Df5ev20y3yzKRWk0JY4D93OzVEuysar7o1o9XXARXHNsFeALUQ27VNsNkxbz6MWqRVUkQyfpKao%2bsxLuxlQIHrVGFbz6ifxeF3LG5ddc76B9qzjd6kEvgH1b76IbVb0NrdtXMvjFzAnHUPde6jVy7b5iReRzW13yKnxTvnW8Hq%2bI%2frJ087KrBW9uskMYokQ2XDyk4K4IgGyTwNTEpieaEBB9JIbZbTbOZ0SndA97RRjlQVRp12pQmah0v4Tx3FjvHN09aui4bD%2fFjHxppTuOstMqiG2Byx7bLMZYF%2fKXOuNuYrbEdavQ87jCm%2f5OPkv5QmB6kJ6iN2IpicsX%2bMnH3mV%2ffuej3Lc0mVo%2byg2KV6X1l%2f%2bJ4Zu8b0cSR6cruoHqJa5ieQQ5SmazadipZ8GYE%3d&fich=DelegacaoEventualIX_json.txt&Inline=true,2023-11-27 17:05:15.464738,200,d973a792aff1a35097e74e4e71f43d94
2023-11-27 17:04:31.058425,data/cooperacao_parlamentar/cooperacaovi.json,https://www.parlamento.pt/Cidadania/Paginas/DACooperacaoParlamentar.aspx?t=566b6b675447566e61584e7359585231636d453d&Path=6148523063446f764c324679626d56304c3239775a57356b595852684c3052685a47397a51574a6c636e527663793944623239775a584a684a554d7a4a5545334a554d7a4a55457a627955794d464268636d786862575675644746794c315a4a4945786c5a326c7a6247463064584a68,https://app.parlamento.pt/webutils/docs/doc.txt?path=fq9yxxnxVyJvLuVSJlJmP36dlirvYLkn88C9SW5%2bBVyyxb3jQBoQHMRFi7hVQajzWirBBBkBau%2fqijjUhkaY48Cievcz9Om5pQEIkbmbw3AGvLc9cprryOerEhQUMmBZPr06ArcQR0hL%2f8%2bVxOyByX6k7%2fnUgeAKphbWKqsSuLFaAHL%2fYYz6lNkvlhIwiOyfVDCDNaVGOidTkzQA6fLVE%2bN5688IhmKhU1eheM0z1FRkSMwXsVDfc2gG3P%2bdfFSkTm0LVUECcJVAAPUx4jNh3D0qMTLRLj5HkdYQMptpDNpg5p1jJvBqKdiIfv4fQOUJ2rAWldrIhe9onxv9prw08UhiQEvoH8eZUQA45cjQobeHWV738k51uVWfehXgfsCrBCiuJTnyMrCQdzs4tAXvNg%3d%3d&fich=CooperacaoVI_json.txt&Inline=true,2023-11-27 17:05:16.332496,200,42dd33c86f2758b0236865d71c29f3ed
2023-11-27 17:04:31.590191,data/composicao_de_orgaos/orgaocomposicaocons.json,https://www.parlamento.pt/Cidadania/Paginas/DAComposicaoOrgaos.aspx?t=513239756333527064485670626e526c&Path=6148523063484d364c793968636d356c64433976634756755a4746305953394559575276633046695a584a3062334d76513239746347397a615356444d7956424e7956444d7956424d32386c4d6a426b5a5355794d4356444d7955354d334a6e4a554d7a4a55457a62334d76513239756333527064485670626e526c,https://app.parlamento.pt/webutils/docs/doc.txt?path=d%2b0wYvCXE3rgDkUFMphlr89kfEUCxxTxfH9ywPybS3uYoQLyMIXu6goEAeivjsw3fhLXOE0HcsI4s9fgQokdRG5EHVJU%2bogEWZi%2fbunP3o%2bY7BlLytI5HQTdUps5OSQo883iBgvkn4fLsIWCDP9XWu1ZihNoijeEfm%2bO26HNbmfG3a%2bp3YQRBNGKiLohQgbjIH7O9QiJG1Tl82915Lc5NDtHncsYRibkK0B8G2iY1rSGcFcWqzMz1HgUNfqltpuZgl%2f9YSPloyY0st1kYdmRoS3DKbzzPtYmMMLA%2bKtrsbwf%2bRfKHHqPl9%2bHp7urri5qwiHUN2lwbbNyjDHrl7n72e9xMP%2bMzbl5xb68Q5DDPxik4LmDoE609d%2f7VMM%2fX9Ms3jiGSyIZDrrGpLusTA5HGg%3d%3d&fich=OrgaoComposicaoCons_json.txt&Inline=true,2023-11-27 17:05:16.827566,200,7164a4d4e9a4360105201eeea579f2aa
