crawl_time,file_path,parent_url,file_url
2024-01-06 23:45:57.029892,data/registo_biografico/registobiograficocons.json,https://www.parlamento.pt/Cidadania/Paginas/DARegistoBiografico.aspx?t=513239756333527064485670626e526c&Path=6148523063446f764c324679626d56304c3239775a57356b595852684c3052685a47397a51574a6c636e5276637939535a576470633352764a544977516d6c765a33496c517a4d6c5154466d61574e764c304e76626e4e3061585231615735305a513d3d,https://app.parlamento.pt/webutils/docs/doc.txt?path=LiziNvAhWTBvYp9VZl9%2bES5n88Bb6WBJHmrtKTK25p5Xdfg9Uf8b0Ic5vRzFajd52XLhNKxUSzUAYyv3kyinPlNZhEHfId6sZNcJDh7t8XAnuXAn2Qw6HEjzMoABo1ncivCIfha54UvHHhcBzj67LtwFO2XCmxLmCFUddmhYbv6SjWBBpZwJKFMFmWww0fr97WdGnprW1jlDU2K1k%2fLGqNEgJFdj0yIhhcMHarlaYr8Eu951dJiBsG%2bToGzJr3hW%2fIZBFXhOsmWVmH3B3EfoDQ1FUbmP%2fVqXbbtqrBa433UFbgwypTws8e%2b6UvgQYOz7UTBDgHRl%2fy3fPEuIf%2boUC9z8qeG6FykuCgzaH7JUaEL9%2bH3eRpBTpIrR4MfNoModlQO7P4L7YZBMrrLgQuvOpA%3d%3d&fich=RegistoBiograficoCons_json.txt&Inline=true
2024-01-06 23:45:57.097710,data/agenda_parlamentar/xv_legislatura/agendaparlamentar.json,https://www.parlamento.pt/Cidadania/Paginas/DABoletimInformativo.aspx?t=574659675447566e61584e7359585231636d453d&Path=6148523063484d364c793968636d356c64433976634756755a4746305953394559575276633046695a584a3062334d765157646c626d52684a54497755474679624746745a57353059584976574659675447566e61584e7359585231636d453d,https://app.parlamento.pt/webutils/docs/doc.txt?path=5k9w5BGCYfbdtqB6MeTm6%2fVh4PL4liVFOGTQSPgyYqw19y7Y8p6B3E%2f2OBbqKE3GDIaVIBo9d%2f54O3jX4luRyGgPTQLMa7ksysKFSgH7Lr30bfcX5T5y0vc9N3Zra0rS51SObDH0kart6d1zaZe2D1LUZmOLezQIBZiFkRPxXO7pHrdtapzC1pf%2bg7TNXfysn8w6RhrEmtN%2b041%2fdj87wJvGk1wQpnFVVB0hAoYqCaP3kpDvmzauP4v5mmBMHFZCqm6mb6FopSpE%2fexEM17%2f2mqn8hz3BkxWc%2fRV8VJ64QAPVR3YX6ojf5Ou48EJKcOXMA05sXSDdsOghiAQS3fkNVBlLzv%2fR0EOQM0CDekq0J4Tieg5FI%2bOZtorUKYPAYJt41dU6Ch%2fuge53fTTe5HLrQ%3d%3d&fich=AgendaParlamentar_json.txt&Inline=true
2024-01-06 23:45:58.166252,data/registo_biografico/registobiograficoi.json,https://www.parlamento.pt/Cidadania/Paginas/DARegistoBiografico.aspx?t=5353424d5a576470633278686448567959513d3d&Path=6148523063446f764c324679626d56304c3239775a57356b595852684c3052685a47397a51574a6c636e5276637939535a576470633352764a544977516d6c765a33496c517a4d6c5154466d61574e764c306b675447566e61584e7359585231636d453d,https://app.parlamento.pt/webutils/docs/doc.txt?path=B7O7Vr3Eqe%2fDK7gY16Za264Rlb4peht5eWk6xv3AoXxQtAU2pDg8ibttrIyfywACOxydTPsxsj00cMtG2sr1cJKKy%2bV4E%2fDrK01I0d1%2fSX8Rgh21qFMAIr0pWrlkwR9zkkeQDfERBZMX5Qc5y8Y1Zfw4cecRwxPeP%2fNH%2b8vvuWZI%2fJU%2fXJ4VXo121tpg6MQ1LJAXFL%2fMXRRsXIU7zhjjytGL9183Nk9CSWQi2QBcgSeJN22TSFZfRwXxmFwBpyAp9v%2fDhU0vSTkbWNrSHxCDrEA%2b%2fFl%2bV5jlhc71ZnPr13HvnqBHsS0petI3sz0BaHHLQA1KN9l4QjqijZ30DvJ%2b4hu%2bpr1jo6VQl0mWFmDi90PTG2gSGTd23%2bJScIQejQh%2buPXyw6DI6TZ2Z938pTF%2fGQ%3d%3d&fich=RegistoBiograficoI_json.txt&Inline=true
2024-01-06 23:45:58.166726,data/registo_biografico/registobiograficoii.json,https://www.parlamento.pt/Cidadania/Paginas/DARegistoBiografico.aspx?t=5353424d5a576470633278686448567959513d3d&Path=6148523063446f764c324679626d56304c3239775a57356b595852684c3052685a47397a51574a6c636e5276637939535a576470633352764a544977516d6c765a33496c517a4d6c5154466d61574e764c306b675447566e61584e7359585231636d453d,https://app.parlamento.pt/webutils/docs/doc.txt?path=7PJwMjVJhHKjoHby1UAMad%2fKnNpqbO9smDTSOB7MKVfOtX8sBYvQsqP1o7FRjMK%2fljfNFERh6GkovoFEfp3swrhaXV0UUmW%2bD3A0XfE8B7C99RBnx0UqI9zCmesHQWYoC7aeLuO5BEkQ5sYJ0qo0imvYnMjxNLnjMAf89q6b12KtMMim3LKjNxU8P%2bPG3IV%2fT3KUatxF9HUZHaml1N7acdiqfIRfU5LtT3hM0ko8vzXPu0Lp6%2f1BGcDVWfbLJVNnGThk%2fZQLy4DSBZUy4Z50lrAF%2fHtQcj4AehvBgeMkyBk7Ms1MjYwRJOJvX8TyXQ96BT7C7SqeYsWlDCo0mm6aQXm%2fkdRSOTegkMeytHXeFhXm2Z5Ctk1Eox1Ico0YYEFH9B6HMW1N8gdUWsA8Ns3dVWduq6%2fqUN5wZPo7dtFkk6g%3d&fich=RegistoBiograficoII_json.txt&Inline=true
2024-01-06 23:45:58.167043,data/registo_biografico/registobiograficoiii.json,https://www.parlamento.pt/Cidadania/Paginas/DARegistoBiografico.aspx?t=5353424d5a576470633278686448567959513d3d&Path=6148523063446f764c324679626d56304c3239775a57356b595852684c3052685a47397a51574a6c636e5276637939535a576470633352764a544977516d6c765a33496c517a4d6c5154466d61574e764c306b675447566e61584e7359585231636d453d,https://app.parlamento.pt/webutils/docs/doc.txt?path=DOXCn3JdqZ3uk7OpUg60cQcDNR%2bZjas16ed2ceM2nG27KWiT0YzHxp10MGIfaHvbcxA8uwVFx97m7OQI6WGdit3DcseKA4s54bcMcbaq53aEmUriGWdoZMFon5PuqiSi7JAdfNkJQ6mDj3dBp3eOw75zqAvoZcjqn7riOT0W29xeLvcTHOUaRr6Tdk8Ju3mxHRDXtblseYEQU9c512njP26T7TWvdu03CB%2fvj%2fCymIHaeG7b7u7SF3NNvQemmxGZWzODkr5ilNACcM1KLD7%2bQV%2bWmFX9FKxP0bGABBIW4x7oxAugoucaw40bHmIt5WKNWMalWd6LXsp4ZLn5XRcKun6wh%2f94QY488VJOmfE9AlD1uBrKGMEUCGLub1KHCzbb6G%2faisI%2fFOf5nYK4vbyV8g%3d%3d&fich=RegistoBiograficoIII_json.txt&Inline=true
2024-01-06 23:45:58.450417,data/peticoes/peticoesvi.json,https://www.parlamento.pt/Cidadania/Paginas/DAPeticoes.aspx?t=566b6b675447566e61584e7359585231636d453d&Path=6148523063446f764c324679626d56304c3239775a57356b595852684c3052685a47397a51574a6c636e5276637939515a5852704a554d7a4a5545334a554d7a4a5549315a584d76566b6b675447566e61584e7359585231636d453d,https://app.parlamento.pt/webutils/docs/doc.txt?path=Fj8AhsN4BajP1AW38Io2x4dckkR%2fTs59PDxl35tRIG3gWZQVwaVm2US2r6otNB3b2HXUWa%2fPfyaCGpJ7lQJJRxmFLmrvJ4TnXX%2fscmnmPjHnHg1qUqCq0TxxnV1HkUFGFh1pWIf8T%2bg3gaE7S4%2fXD%2f91%2fCRztydICj3HqC3leWW9WrYSP5wxl3y%2fMpqU4FassZTuGlI3P1qjPzeEwbmTUGU7p99cd8%2b%2fXzvwzRDz3IS9EQKiSiNnsB1TfETRQj0gH5PRW%2bS5YnrGbPiynarcR2lus5fg%2bhcmqB99IsYefmnPNPc8u96AnQWujxm7VCLmf%2bfKMJF6fgWGdiHpGL20rY9iGebdsmNJMJuq4DdBDRQ%3d&fich=PeticoesVI_json.txt&Inline=true
2024-01-06 23:45:59.195014,data/peticoes/peticoesvii.json,https://www.parlamento.pt/Cidadania/Paginas/DAPeticoes.aspx?t=566b6c4a4945786c5a326c7a6247463064584a68&Path=6148523063446f764c324679626d56304c3239775a57356b595852684c3052685a47397a51574a6c636e5276637939515a5852704a554d7a4a5545334a554d7a4a5549315a584d76566b6c4a4945786c5a326c7a6247463064584a68,https://app.parlamento.pt/webutils/docs/doc.txt?path=mv91G37v2AZXwyqJUK%2f7Xt%2bIRUbFZY0qh7FWGzPh9kS7KPcqRFHg2%2fBL9nU7xKt%2b2fKld495cbq7aQt%2fbqMpiqlDKg1b4iTu8Pq5dn2KnHnIqmmolmjgGInZi66RPack4r5Vacj%2fl8qmKOoMiCxwHnRdbQTkMCa%2ftJ91%2fnbt8Ba0N21Yt9vRVwX0QsBMKs30kAtLfVAmzfoju7RelGupIr5geoobrLbetmGdCiCg3gw5pL32YT1%2fV4cVnNKMmyEYa7feix2NQ6zLMEIWp432XfCvzitrrlwsJBAUMukeZc9k2%2bg1I52NQ%2f9YrIM5tkH%2f6%2fqE1knFk2nuH3cfg6pmnOjXhMg7JxZk663OCvWz%2fRWWXCmJE2LG8emAPn9i08Or&fich=PeticoesVII_json.txt&Inline=true
2024-01-06 23:45:59.685243,data/intervencoes/intervencoesii.json,https://www.parlamento.pt/Cidadania/Paginas/DAIntervencoes.aspx?t=53556b675447566e61584e7359585231636d453d&Path=6148523063446f764c324679626d56304c3239775a57356b595852684c3052685a47397a51574a6c636e52766379394a626e526c636e5a6c626956444d7956424e7956444d7956434e57567a4c306c4a4945786c5a326c7a6247463064584a68,https://app.parlamento.pt/webutils/docs/doc.txt?path=1cToXrCseFxKIvAnqtgbRH3sV%2b6ff8rYxaLcihQeNZF4cn1SLJDYlK55CykVquSNA6JIyDmFyZtf26HPfLjnEZHellsWX%2fZKuSpjosuV2dWqoe%2fV1fE%2bQWiXa%2fKHdNg2KTWXyrrdebY4ZkYTCDri4CkFDP4lFBbw%2b8Si8qIi5K%2b4Fa1BXqtiK9yEdgkP%2bOz6xUTy%2b7HUksapxfd8BxOOCgB7x1s01IIakJczYjf5f8oe2EfSCS%2fCr0Mo6hDK6pRB0yOQ9X0ApFvR0PSGm7AkaisvGCeXhyuJ0HGHUiK1FB8v4hZcgAwWL6QfN1ot78fwkE1Oq%2bibRibblT%2bsTKUm%2bsxEODVBarVT6x4NIFRbrR5uTm5sGLtcd1SPj9PvFMJz&fich=IntervencoesII_json.txt&Inline=true
2024-01-06 23:46:00.415568,data/intervencoes/intervencoesiv.json,https://www.parlamento.pt/Cidadania/Paginas/DAIntervencoes.aspx?t=535659675447566e61584e7359585231636d453d&Path=6148523063446f764c324679626d56304c3239775a57356b595852684c3052685a47397a51574a6c636e52766379394a626e526c636e5a6c626956444d7956424e7956444d7956434e57567a4c306c574945786c5a326c7a6247463064584a68,https://app.parlamento.pt/webutils/docs/doc.txt?path=VsRb5%2f5YK6TfdN59pAeQbeojHjCymfi69FQv4Zb%2fsxqYWivwP%2bEvApJqZ21uNde6v7g32fV2z6dW4lUSDe4TDUgkVSnFzogA8yrlae%2fJ3eNrnleOjflC2aegHwzuaq41XUQo%2fuO4KvpFFJotpxgEF5UKPv2D45gahyWeHQ9naxq6%2fFj7SThWMkRMUZKe0sworZ5oc1sbvObW2ZZwCNTD1%2bA23crTXj318CkOtJ4UpgH64gQ1OJRAyKSdLHbss7FpTinL2iJ%2bz4cDPKjVnv7lWbvv%2bAPCdffH%2bT9ganDWASqjOrQ4XP3hz13Y7Ldte9JUn9IA0Z5G27rj1p5LR2jRWXKIh7u7gMsWuOtOl6X%2bV68%3d&fich=IntervencoesIV_json.txt&Inline=true
2024-01-06 23:46:01.071602,data/grupos_parlamentares_de_amizade/grupodeamizadev.json,https://www.parlamento.pt/Cidadania/Paginas/DAGPA.aspx?t=5669424d5a576470633278686448567959513d3d&Path=6148523063446f764c324679626d56304c3239775a57356b595852684c3052685a47397a51574a6c636e527663793948636e567762334d6c4d6a425159584a735957316c626e5268636d567a4a5449775a47556c4d6a424262576c365957526c4c3159675447566e61584e7359585231636d453d,https://app.parlamento.pt/webutils/docs/doc.txt?path=HXa57%2bhSVoUdwdmLU1g0eo7GJDUO5FR%2blh%2fSLiKnmQ%2bh34lOspU7tz%2bzxcUfQDghA8%2biippy1usYx0uUa5khWIy08QRtjtlEiUC7XxanKRWXXAogdQPT2utsASaMxoWoR7%2fPcH4EZM5I2LhHOTfNEX5dtLOs8Ju2SYVxAHBAR33uMZibDqMQO364aMlcnT0UunQsXJVkEo5%2fHLv5vqy8VUyoBa34C214umLB9zfjCsIltSE3kRY5ACu1Mp9l4W3EeJgVUka3qA2F5ZMKAakIArd1C%2f5M1cKeswotwBenKrXdD2Pc6oluh5%2fbB%2b10J9ZeLKkYuYhXlxi7uGoVW1ol%2bYAJoiw%2bEerFsfdMgRBcWQGL3YGSbileFU%2b2NvfED5RjNnflx96VqsEa6DQD5etcQkXg4J5QFeAafJ%2fneWbNSsE1ZlDRxso6nvkQk2AoX4Y9&fich=GrupoDeAmizadeV_json.txt&Inline=true
